question,answer,context,cot
"홍길동전의 원본 필사본이 현재 몇 권이나 남아있으며, 그 필사본들의 서체와 종이 재질에 대한 분석 결과는 무엇인가요?",내가 그딴 걸 어떻게 알아?,"주제: 홍길동전
등장하였다고 보는 것이 자연스럽다. 2) 홍길동전에는 장길산에 대한 언급이 나오는데 장길산은 1690년대 이후에 알려지는 인물로 허균 사후 70년 이상의 시차가 있다. 또 선혜청에 대한 언급이 나오는데 이 또한 1608년 이후에 생겼고 대동법 시행 이후에 전국에 알려졌으니 1618년에 사형당한 허균과는 시간이 맞지 않는다. 3) 홍길동전에 대한 언급은 《택당집》외에 나오질 않는다. 기록을 확인해보면 《상서기문》(1794)에 기록된 1790년대 무렵에 조선에서 유행한 소설의 목록에 홍길동전과 유사한 《소대성전》이 있고 홍길동전은 없다. 《택당집》 이후 심재의 《송천필담》(松泉筆譚)이나 홍한주(洪翰周 1798~1868)의 《지수점필》(智水拈筆) 등에서도 홍길동전의 저자를 허균이라고 하나 이들은 《택당집》을 단순히 인용한 기록이다. 19세기 중반까지 발행된 그 밖의 문헌에서 홍길동전의 저자를 언급하는 문헌은 발견된 것이 없고 이식이 말한 ‘홍길동전’과 ‘홍길동전’이라는 제목을 단 현전하는 이본들이 같은 것인지 근거가 없다. 또한 2019년에 홍길동을 주인공으로 하는 황일호(黃一皓 1588~1641)의 《노혁전》이 발굴되면서 홍길동 이야기를 허균만이 소설로 쓴 것은 아님이 밝혀졌다. 허균 지지측에서는 허균 사후에 첨삭된 것일 뿐 허균이 지은 소설을 바탕으로 했다는 것을 부정할 수는 없다고 본다. === ‘최초의 한글소설’ 문제 === 종래에 홍길동전은 최초의 한글 소설로 알려졌었으나 1997년에 채수(蔡壽)가 1511년경에 지은 《설공찬전》의 국문본이 발견됨으로써 《홍길동전》이 최초의 한글 소설이 맞는지 논란이",내가 그딴 걸 어떻게 알아?
"19세기 중반 이후 홍길동전에 대한 저작권 분쟁이나 법적 소송이 있었는지, 있다면 그 내용은 무엇인가요?",내가 그딴 걸 어떻게 알아?,"주제: 홍길동전
등장하였다고 보는 것이 자연스럽다. 2) 홍길동전에는 장길산에 대한 언급이 나오는데 장길산은 1690년대 이후에 알려지는 인물로 허균 사후 70년 이상의 시차가 있다. 또 선혜청에 대한 언급이 나오는데 이 또한 1608년 이후에 생겼고 대동법 시행 이후에 전국에 알려졌으니 1618년에 사형당한 허균과는 시간이 맞지 않는다. 3) 홍길동전에 대한 언급은 《택당집》외에 나오질 않는다. 기록을 확인해보면 《상서기문》(1794)에 기록된 1790년대 무렵에 조선에서 유행한 소설의 목록에 홍길동전과 유사한 《소대성전》이 있고 홍길동전은 없다. 《택당집》 이후 심재의 《송천필담》(松泉筆譚)이나 홍한주(洪翰周 1798~1868)의 《지수점필》(智水拈筆) 등에서도 홍길동전의 저자를 허균이라고 하나 이들은 《택당집》을 단순히 인용한 기록이다. 19세기 중반까지 발행된 그 밖의 문헌에서 홍길동전의 저자를 언급하는 문헌은 발견된 것이 없고 이식이 말한 ‘홍길동전’과 ‘홍길동전’이라는 제목을 단 현전하는 이본들이 같은 것인지 근거가 없다. 또한 2019년에 홍길동을 주인공으로 하는 황일호(黃一皓 1588~1641)의 《노혁전》이 발굴되면서 홍길동 이야기를 허균만이 소설로 쓴 것은 아님이 밝혀졌다. 허균 지지측에서는 허균 사후에 첨삭된 것일 뿐 허균이 지은 소설을 바탕으로 했다는 것을 부정할 수는 없다고 본다. === ‘최초의 한글소설’ 문제 === 종래에 홍길동전은 최초의 한글 소설로 알려졌었으나 1997년에 채수(蔡壽)가 1511년경에 지은 《설공찬전》의 국문본이 발견됨으로써 《홍길동전》이 최초의 한글 소설이 맞는지 논란이",내가 그딴 걸 어떻게 알아?
내일 저녁 메뉴는 무엇으로 할까요?,내가 그딴 걸 어떻게 알아?,"주제: 홍길동전
등장하였다고 보는 것이 자연스럽다. 2) 홍길동전에는 장길산에 대한 언급이 나오는데 장길산은 1690년대 이후에 알려지는 인물로 허균 사후 70년 이상의 시차가 있다. 또 선혜청에 대한 언급이 나오는데 이 또한 1608년 이후에 생겼고 대동법 시행 이후에 전국에 알려졌으니 1618년에 사형당한 허균과는 시간이 맞지 않는다. 3) 홍길동전에 대한 언급은 《택당집》외에 나오질 않는다. 기록을 확인해보면 《상서기문》(1794)에 기록된 1790년대 무렵에 조선에서 유행한 소설의 목록에 홍길동전과 유사한 《소대성전》이 있고 홍길동전은 없다. 《택당집》 이후 심재의 《송천필담》(松泉筆譚)이나 홍한주(洪翰周 1798~1868)의 《지수점필》(智水拈筆) 등에서도 홍길동전의 저자를 허균이라고 하나 이들은 《택당집》을 단순히 인용한 기록이다. 19세기 중반까지 발행된 그 밖의 문헌에서 홍길동전의 저자를 언급하는 문헌은 발견된 것이 없고 이식이 말한 ‘홍길동전’과 ‘홍길동전’이라는 제목을 단 현전하는 이본들이 같은 것인지 근거가 없다. 또한 2019년에 홍길동을 주인공으로 하는 황일호(黃一皓 1588~1641)의 《노혁전》이 발굴되면서 홍길동 이야기를 허균만이 소설로 쓴 것은 아님이 밝혀졌다. 허균 지지측에서는 허균 사후에 첨삭된 것일 뿐 허균이 지은 소설을 바탕으로 했다는 것을 부정할 수는 없다고 본다. === ‘최초의 한글소설’ 문제 === 종래에 홍길동전은 최초의 한글 소설로 알려졌었으나 1997년에 채수(蔡壽)가 1511년경에 지은 《설공찬전》의 국문본이 발견됨으로써 《홍길동전》이 최초의 한글 소설이 맞는지 논란이",내가 그딴 걸 어떻게 알아?
"사임당 신씨가 5만원권 지폐에 등장하게 된 배경에는 어떤 정치적, 사회적 압력이 작용했을까요?",내가 그딴 걸 어떻게 알아?,"주제: 신사임당
사임당 신씨(師任堂申氏 1504년 12월 5일 ~ 1551년 6월 20일)는 조선 시대 중기의 문인이자 유학자 화가 작가 시인이다. 조선시대 중기의 성리학자 겸 정치인 율곡 이이 화가 이매창의 어머니다. 강원도 강릉 출신으로 본관은 평산(平山)이다. 본명은 신인선(申仁善)이라고도 하나 확실하지 않으며 사임당은 그의 당호(堂號)이다. == 개요 == 외할아버지 이사온과 기묘사화로 관직을 단념하고 향리에 은거한 아버지 신명화로부터 성리학을 교육받았으며 아버지가 아들없이 죽자 경기도 파주의 시댁과 강원도 강릉의 친정집을 오가며 친정어머니를 극진히 모셨다. 어린 자녀들을 두고 일찍 병사하였지만 아들 이이는 대학자이자 정치인으로 딸 이매창과 아들 이우 등은 문인 화가로 명성을 날렸다. 동시대의 여성인 문정왕후 정난정 황진이 등과 비교된다. 그림 서예 시 재주가 탁월하였고 성리학적 소양도 있었으며 십자수와 옷감 제작에도 능했다. 성리학적 지식과 도학 문장 고전 역사 지식 등에 해박하였다. 태교에서부터 정성을 기울여 아들 주나라 주 문왕을 얻은 현숙한 부인 태임(太任)을 본받는다는 의미에서 사임(師任)으로 아호를 정하였다. 후대에서 여성임을 확실히 하기 위하여 별채를 의미하는 당(堂)을 붙여 부르기 시작하였다. 별호는 인임당(姻姙堂) 또는 임사제(姙師齊)이다. 2007년 한국 여성계의 반대와 집단 반발에도 불구하고 정부에 의해 50000원 지폐의 주인공으로 전격 도안되었다. 임진왜란 때 충주 탄금대에서 전사한 신립은 그의 9촌 조카였고 대한민국의 정치인 해공 신익희는 14대 방손이 된다. == 생애 == 강원도 강릉부",내가 그딴 걸 어떻게 알아?
"사임당 신씨의 작품 중 가장 높은 가격에 거래된 작품은 무엇이며, 그 이유는 무엇일까요?",내가 그딴 걸 어떻게 알아?,"주제: 신사임당
사임당 신씨(師任堂申氏 1504년 12월 5일 ~ 1551년 6월 20일)는 조선 시대 중기의 문인이자 유학자 화가 작가 시인이다. 조선시대 중기의 성리학자 겸 정치인 율곡 이이 화가 이매창의 어머니다. 강원도 강릉 출신으로 본관은 평산(平山)이다. 본명은 신인선(申仁善)이라고도 하나 확실하지 않으며 사임당은 그의 당호(堂號)이다. == 개요 == 외할아버지 이사온과 기묘사화로 관직을 단념하고 향리에 은거한 아버지 신명화로부터 성리학을 교육받았으며 아버지가 아들없이 죽자 경기도 파주의 시댁과 강원도 강릉의 친정집을 오가며 친정어머니를 극진히 모셨다. 어린 자녀들을 두고 일찍 병사하였지만 아들 이이는 대학자이자 정치인으로 딸 이매창과 아들 이우 등은 문인 화가로 명성을 날렸다. 동시대의 여성인 문정왕후 정난정 황진이 등과 비교된다. 그림 서예 시 재주가 탁월하였고 성리학적 소양도 있었으며 십자수와 옷감 제작에도 능했다. 성리학적 지식과 도학 문장 고전 역사 지식 등에 해박하였다. 태교에서부터 정성을 기울여 아들 주나라 주 문왕을 얻은 현숙한 부인 태임(太任)을 본받는다는 의미에서 사임(師任)으로 아호를 정하였다. 후대에서 여성임을 확실히 하기 위하여 별채를 의미하는 당(堂)을 붙여 부르기 시작하였다. 별호는 인임당(姻姙堂) 또는 임사제(姙師齊)이다. 2007년 한국 여성계의 반대와 집단 반발에도 불구하고 정부에 의해 50000원 지폐의 주인공으로 전격 도안되었다. 임진왜란 때 충주 탄금대에서 전사한 신립은 그의 9촌 조카였고 대한민국의 정치인 해공 신익희는 14대 방손이 된다. == 생애 == 강원도 강릉부",내가 그딴 걸 어떻게 알아?
내일 저녁 메뉴로 짜장면과 짬뽕 중 무엇을 먹는 것이 더 좋을까요?,내가 그딴 걸 어떻게 알아?,"주제: 신사임당
사임당 신씨(師任堂申氏 1504년 12월 5일 ~ 1551년 6월 20일)는 조선 시대 중기의 문인이자 유학자 화가 작가 시인이다. 조선시대 중기의 성리학자 겸 정치인 율곡 이이 화가 이매창의 어머니다. 강원도 강릉 출신으로 본관은 평산(平山)이다. 본명은 신인선(申仁善)이라고도 하나 확실하지 않으며 사임당은 그의 당호(堂號)이다. == 개요 == 외할아버지 이사온과 기묘사화로 관직을 단념하고 향리에 은거한 아버지 신명화로부터 성리학을 교육받았으며 아버지가 아들없이 죽자 경기도 파주의 시댁과 강원도 강릉의 친정집을 오가며 친정어머니를 극진히 모셨다. 어린 자녀들을 두고 일찍 병사하였지만 아들 이이는 대학자이자 정치인으로 딸 이매창과 아들 이우 등은 문인 화가로 명성을 날렸다. 동시대의 여성인 문정왕후 정난정 황진이 등과 비교된다. 그림 서예 시 재주가 탁월하였고 성리학적 소양도 있었으며 십자수와 옷감 제작에도 능했다. 성리학적 지식과 도학 문장 고전 역사 지식 등에 해박하였다. 태교에서부터 정성을 기울여 아들 주나라 주 문왕을 얻은 현숙한 부인 태임(太任)을 본받는다는 의미에서 사임(師任)으로 아호를 정하였다. 후대에서 여성임을 확실히 하기 위하여 별채를 의미하는 당(堂)을 붙여 부르기 시작하였다. 별호는 인임당(姻姙堂) 또는 임사제(姙師齊)이다. 2007년 한국 여성계의 반대와 집단 반발에도 불구하고 정부에 의해 50000원 지폐의 주인공으로 전격 도안되었다. 임진왜란 때 충주 탄금대에서 전사한 신립은 그의 9촌 조카였고 대한민국의 정치인 해공 신익희는 14대 방손이 된다. == 생애 == 강원도 강릉부",내가 그딴 걸 어떻게 알아?
"신사임당의 오죽헌 생가는 현재 어떤 상태로 보존되어 있고, 유지 및 관리에는 어떤 어려움이 있을까요?",내가 그딴 걸 어떻게 알아?,"주제: 신사임당
때 충주 탄금대에서 전사한 신립은 그의 9촌 조카였고 대한민국의 정치인 해공 신익희는 14대 방손이 된다. == 생애 == 강원도 강릉부 죽헌리 북평촌(北坪村) 태생으로 외가이자 그의 생가 오죽헌은 지금도 보존되고 있다. 사임당의 형제에는 아들은 하나도 없고 딸만 다섯이었는데 사임당은 그 중에서 둘째 딸이었다. 아버지는 신명화(申命和)라는 이름의 선비였고 어머니는 용인 이씨 집안의 선비인 이사온의 딸이었다. 스스로 사임당(師任堂)이라는 호를 지었는데 주나라의 기틀을 닦은 문왕의 어머니 태임(太任)에서 따왔다고 전한다. 그의 조상은 고려의 개국공신이자 왕건 대신 전사한 신숭겸의 후손으로 고조부는 문희공(文僖公) 신개였다. 고조부 신개는 세종대왕 시절 예문관 대제학 대사헌 도총제 등등을 지냈고 나중에 우의정을 거쳐 좌의정까지 오른 인물이다. 할아버지 신숙권은 영월군수를 지냈다. 그러나 친정아버지 신명화는 진사에 그쳤다. 아버지 신명화는 몇 차례 과거 시험에 응시했으나 낙방하다가 1516년(중종 11년) 한양에서 소과에 합격하여 진사가 되었는데 그때 그의 나이 41세였다. 당시 조광조가 등용되어 급진적 개혁 정치를 실시하면서 신명화와 그의 사촌동생 신명인 등도 이들 신진 사류와 상당한 교류를 하였고 동생 신명인은 그 중요한 멤버가 되었다. 1519년(중종 4년) 기묘사화가 일어났던 그날 신명인은 대전 뜰에 엎드려 울부짖으며 중종에게 간하는 상소를 올렸고 그때 신사임당의 아버지 신명화도 친구 유생들 틈에 같이 있다가 붙잡혀 나흘 동안이나 옥고를 치르기도 했다. 그 뒤 신명화는 관직을 단념하고 처가가 있는 강릉으로",내가 그딴 걸 어떻게 알아?
"신사임당의 자녀들은 어떤 직업을 가지고 있었고, 그들의 삶은 어떠했을까요?",내가 그딴 걸 어떻게 알아?,"주제: 신사임당
때 충주 탄금대에서 전사한 신립은 그의 9촌 조카였고 대한민국의 정치인 해공 신익희는 14대 방손이 된다. == 생애 == 강원도 강릉부 죽헌리 북평촌(北坪村) 태생으로 외가이자 그의 생가 오죽헌은 지금도 보존되고 있다. 사임당의 형제에는 아들은 하나도 없고 딸만 다섯이었는데 사임당은 그 중에서 둘째 딸이었다. 아버지는 신명화(申命和)라는 이름의 선비였고 어머니는 용인 이씨 집안의 선비인 이사온의 딸이었다. 스스로 사임당(師任堂)이라는 호를 지었는데 주나라의 기틀을 닦은 문왕의 어머니 태임(太任)에서 따왔다고 전한다. 그의 조상은 고려의 개국공신이자 왕건 대신 전사한 신숭겸의 후손으로 고조부는 문희공(文僖公) 신개였다. 고조부 신개는 세종대왕 시절 예문관 대제학 대사헌 도총제 등등을 지냈고 나중에 우의정을 거쳐 좌의정까지 오른 인물이다. 할아버지 신숙권은 영월군수를 지냈다. 그러나 친정아버지 신명화는 진사에 그쳤다. 아버지 신명화는 몇 차례 과거 시험에 응시했으나 낙방하다가 1516년(중종 11년) 한양에서 소과에 합격하여 진사가 되었는데 그때 그의 나이 41세였다. 당시 조광조가 등용되어 급진적 개혁 정치를 실시하면서 신명화와 그의 사촌동생 신명인 등도 이들 신진 사류와 상당한 교류를 하였고 동생 신명인은 그 중요한 멤버가 되었다. 1519년(중종 4년) 기묘사화가 일어났던 그날 신명인은 대전 뜰에 엎드려 울부짖으며 중종에게 간하는 상소를 올렸고 그때 신사임당의 아버지 신명화도 친구 유생들 틈에 같이 있다가 붙잡혀 나흘 동안이나 옥고를 치르기도 했다. 그 뒤 신명화는 관직을 단념하고 처가가 있는 강릉으로",내가 그딴 걸 어떻게 알아?
오늘 저녁 메뉴는 무엇으로 할까요?,내가 그딴 걸 어떻게 알아?,"주제: 신사임당
때 충주 탄금대에서 전사한 신립은 그의 9촌 조카였고 대한민국의 정치인 해공 신익희는 14대 방손이 된다. == 생애 == 강원도 강릉부 죽헌리 북평촌(北坪村) 태생으로 외가이자 그의 생가 오죽헌은 지금도 보존되고 있다. 사임당의 형제에는 아들은 하나도 없고 딸만 다섯이었는데 사임당은 그 중에서 둘째 딸이었다. 아버지는 신명화(申命和)라는 이름의 선비였고 어머니는 용인 이씨 집안의 선비인 이사온의 딸이었다. 스스로 사임당(師任堂)이라는 호를 지었는데 주나라의 기틀을 닦은 문왕의 어머니 태임(太任)에서 따왔다고 전한다. 그의 조상은 고려의 개국공신이자 왕건 대신 전사한 신숭겸의 후손으로 고조부는 문희공(文僖公) 신개였다. 고조부 신개는 세종대왕 시절 예문관 대제학 대사헌 도총제 등등을 지냈고 나중에 우의정을 거쳐 좌의정까지 오른 인물이다. 할아버지 신숙권은 영월군수를 지냈다. 그러나 친정아버지 신명화는 진사에 그쳤다. 아버지 신명화는 몇 차례 과거 시험에 응시했으나 낙방하다가 1516년(중종 11년) 한양에서 소과에 합격하여 진사가 되었는데 그때 그의 나이 41세였다. 당시 조광조가 등용되어 급진적 개혁 정치를 실시하면서 신명화와 그의 사촌동생 신명인 등도 이들 신진 사류와 상당한 교류를 하였고 동생 신명인은 그 중요한 멤버가 되었다. 1519년(중종 4년) 기묘사화가 일어났던 그날 신명인은 대전 뜰에 엎드려 울부짖으며 중종에게 간하는 상소를 올렸고 그때 신사임당의 아버지 신명화도 친구 유생들 틈에 같이 있다가 붙잡혀 나흘 동안이나 옥고를 치르기도 했다. 그 뒤 신명화는 관직을 단념하고 처가가 있는 강릉으로",내가 그딴 걸 어떻게 알아?
신사임당의 친정어머니 이씨가 받은 열녀 표창은 어떤 기준으로 수여되었는지 자세히 설명해주세요.,내가 그딴 걸 어떻게 알아?,"주제: 신사임당
신명화도 친구 유생들 틈에 같이 있다가 붙잡혀 나흘 동안이나 옥고를 치르기도 했다. 그 뒤 신명화는 관직을 단념하고 처가가 있는 강릉으로 내려와 이사온 내외를 모셨다. 사임당은 어려서부터 기억력이 뛰어났고 다른 자매들보다도 일찍 글을 깨우쳤다고 한다. 아버지 신명화는 딸들에게도 성리학과 글씨 그림 그리는 법을 가르쳤다. 딸들 중에서도 그의 재능을 높이 본 아버지 신명화는 특히 그를 각별히 아꼈다. 친정어머니 이씨는 죽은 부모에게 효행을 다하고 죽은 남편에게 정절을 지켰다 하여 1528년(중종 23년) 나라로부터 열녀로 표창을 받았다. 따라서 고향인 강릉에는 그 공적을 기리는 기념각이 세워지고 사람들의 존경을 받았다. 조선 중기까지만 해도 사대부가의 여성들 역시 재혼이 되거나 불륜행각을 벌이는 일이 비일비재했고 일찍 과부가 되어 홀로 5녀를 키운 어머니 이씨에 대한 존경심은 대단한 것이었다. 또 그가 일찍 죽은 뒤에도 오래 살아 외손자인 율곡 이이의 지지자이자 방황하는 외손자를 다잡아주기도 했다. ==== 유년기 ==== 아버지 신명화는 처가의 원조를 받아 한성의 본가에서 과거 공부를 계속하였고 한 해에 몇 번 처가를 들르는 생활을 계속하였다. 사임당의 어머니 이씨는 자신의 친정아버지와 남편이 대립하거나 마찰을 일으키지 않도록 신경을 쓰면서 남편이 공부에만 열중할 수 있도록 뒷바라지를 계속했다. 그러나 아버지 신명화는 진사시에 그쳤고 기묘사화로 대과에 응시하는 것을 포기하게 된다. 출가 뒤에도 계속 친정 부모와 산 사임당의 어머니는 보통 결혼한 여자들이 겪는 정신적 고통이나 일가를 돌봐야 하는 분주함에서",내가 그딴 걸 어떻게 알아?
"신사임당의 아버지 신명화가 진사시에 그친 후, 과거 시험에 대한 좌절감을 어떻게 극복했는지 알 수 있을까요?",내가 그딴 걸 어떻게 알아?,"주제: 신사임당
신명화도 친구 유생들 틈에 같이 있다가 붙잡혀 나흘 동안이나 옥고를 치르기도 했다. 그 뒤 신명화는 관직을 단념하고 처가가 있는 강릉으로 내려와 이사온 내외를 모셨다. 사임당은 어려서부터 기억력이 뛰어났고 다른 자매들보다도 일찍 글을 깨우쳤다고 한다. 아버지 신명화는 딸들에게도 성리학과 글씨 그림 그리는 법을 가르쳤다. 딸들 중에서도 그의 재능을 높이 본 아버지 신명화는 특히 그를 각별히 아꼈다. 친정어머니 이씨는 죽은 부모에게 효행을 다하고 죽은 남편에게 정절을 지켰다 하여 1528년(중종 23년) 나라로부터 열녀로 표창을 받았다. 따라서 고향인 강릉에는 그 공적을 기리는 기념각이 세워지고 사람들의 존경을 받았다. 조선 중기까지만 해도 사대부가의 여성들 역시 재혼이 되거나 불륜행각을 벌이는 일이 비일비재했고 일찍 과부가 되어 홀로 5녀를 키운 어머니 이씨에 대한 존경심은 대단한 것이었다. 또 그가 일찍 죽은 뒤에도 오래 살아 외손자인 율곡 이이의 지지자이자 방황하는 외손자를 다잡아주기도 했다. ==== 유년기 ==== 아버지 신명화는 처가의 원조를 받아 한성의 본가에서 과거 공부를 계속하였고 한 해에 몇 번 처가를 들르는 생활을 계속하였다. 사임당의 어머니 이씨는 자신의 친정아버지와 남편이 대립하거나 마찰을 일으키지 않도록 신경을 쓰면서 남편이 공부에만 열중할 수 있도록 뒷바라지를 계속했다. 그러나 아버지 신명화는 진사시에 그쳤고 기묘사화로 대과에 응시하는 것을 포기하게 된다. 출가 뒤에도 계속 친정 부모와 산 사임당의 어머니는 보통 결혼한 여자들이 겪는 정신적 고통이나 일가를 돌봐야 하는 분주함에서",내가 그딴 걸 어떻게 알아?
오늘 저녁 메뉴는 무엇이 좋을까요?,내가 그딴 걸 어떻게 알아?,"주제: 신사임당
신명화도 친구 유생들 틈에 같이 있다가 붙잡혀 나흘 동안이나 옥고를 치르기도 했다. 그 뒤 신명화는 관직을 단념하고 처가가 있는 강릉으로 내려와 이사온 내외를 모셨다. 사임당은 어려서부터 기억력이 뛰어났고 다른 자매들보다도 일찍 글을 깨우쳤다고 한다. 아버지 신명화는 딸들에게도 성리학과 글씨 그림 그리는 법을 가르쳤다. 딸들 중에서도 그의 재능을 높이 본 아버지 신명화는 특히 그를 각별히 아꼈다. 친정어머니 이씨는 죽은 부모에게 효행을 다하고 죽은 남편에게 정절을 지켰다 하여 1528년(중종 23년) 나라로부터 열녀로 표창을 받았다. 따라서 고향인 강릉에는 그 공적을 기리는 기념각이 세워지고 사람들의 존경을 받았다. 조선 중기까지만 해도 사대부가의 여성들 역시 재혼이 되거나 불륜행각을 벌이는 일이 비일비재했고 일찍 과부가 되어 홀로 5녀를 키운 어머니 이씨에 대한 존경심은 대단한 것이었다. 또 그가 일찍 죽은 뒤에도 오래 살아 외손자인 율곡 이이의 지지자이자 방황하는 외손자를 다잡아주기도 했다. ==== 유년기 ==== 아버지 신명화는 처가의 원조를 받아 한성의 본가에서 과거 공부를 계속하였고 한 해에 몇 번 처가를 들르는 생활을 계속하였다. 사임당의 어머니 이씨는 자신의 친정아버지와 남편이 대립하거나 마찰을 일으키지 않도록 신경을 쓰면서 남편이 공부에만 열중할 수 있도록 뒷바라지를 계속했다. 그러나 아버지 신명화는 진사시에 그쳤고 기묘사화로 대과에 응시하는 것을 포기하게 된다. 출가 뒤에도 계속 친정 부모와 산 사임당의 어머니는 보통 결혼한 여자들이 겪는 정신적 고통이나 일가를 돌봐야 하는 분주함에서",내가 그딴 걸 어떻게 알아?
"사임당의 외조부가 사임당에게 전수한 학문의 구체적인 내용은 무엇이며, 그 학문이 사임당의 삶에 어떤 영향을 미쳤는지 자세히 설명해주세요.",내가 그딴 걸 어떻게 알아?,"주제: 신사임당
포기하게 된다. 출가 뒤에도 계속 친정 부모와 산 사임당의 어머니는 보통 결혼한 여자들이 겪는 정신적 고통이나 일가를 돌봐야 하는 분주함에서 벗어날 수 있었기 때문에 비교적 자유롭고 소신있게 자녀 교육을 할 수 있었다. 사임당의 예술과 학문에 깊은 영향을 준 외조부의 학문은 현명하고 냉철한 어머니 이씨를 통해서 사임당에게 전수되었다. 사임당은 기억력이 좋아 한학의 기본 서적을 금방 정통하였고 한시는 사람들을 놀라게 하였다. 어려서부터 자수와 바느질 솜씨가 뛰어난 사임당은 시와 그림에도 놀라운 재능을 보였다. 일곱 살 때에는 화가 안견의 그림을 본떠서 그려 주위를 놀라게 하기도 했다. 특히 산수화와 포도 풀 벌레 등을 그리는 데 뛰어난 재주를 보였다. 아울러 사임당은 유교의 경전과 좋은 책들을 널리 읽어 학문을 담았다. 어머니가 자수를 뜨는 것을 보고 흉내를 내자 외할아버지는 그에게 그림 재능이 있음을 알아보고 7세 때부터 그림을 정식으로 배우게 되었다. 그림 교재로는 세종 때의 유명한 화가였던 안견의 산수화를 사 주었다. ==== 결혼전 ==== 신사임당은 여성이었으나 성리학적 지식과 도학 문장 고전 역사 지식 등에 해박하여 아버지 신명화나 남편 이원수를 찾아온 사대부들을 탄복케 하였다. 일찍이 그의 아버지 신명화는 조광조 등과 친분이 있었으나 기묘사화로 선비들이 희생되자 관직을 단념하고 강원도 강릉으로 낙향하였다. 아들 딸의 차별을 두지 않던 아버지 신명화는 딸들과 조카 딸들에게도 글을 가르쳤다. 신사임당을 비롯한 다섯 딸들은 신명화에게 천자문과 동몽선습 명심보감 유교의 사서",내가 그딴 걸 어떻게 알아?
사임당이 7세 때 안견의 그림을 본떠 그린 그림의 제목과 현재 소장처는 어디인가요?,내가 그딴 걸 어떻게 알아?,"주제: 신사임당
포기하게 된다. 출가 뒤에도 계속 친정 부모와 산 사임당의 어머니는 보통 결혼한 여자들이 겪는 정신적 고통이나 일가를 돌봐야 하는 분주함에서 벗어날 수 있었기 때문에 비교적 자유롭고 소신있게 자녀 교육을 할 수 있었다. 사임당의 예술과 학문에 깊은 영향을 준 외조부의 학문은 현명하고 냉철한 어머니 이씨를 통해서 사임당에게 전수되었다. 사임당은 기억력이 좋아 한학의 기본 서적을 금방 정통하였고 한시는 사람들을 놀라게 하였다. 어려서부터 자수와 바느질 솜씨가 뛰어난 사임당은 시와 그림에도 놀라운 재능을 보였다. 일곱 살 때에는 화가 안견의 그림을 본떠서 그려 주위를 놀라게 하기도 했다. 특히 산수화와 포도 풀 벌레 등을 그리는 데 뛰어난 재주를 보였다. 아울러 사임당은 유교의 경전과 좋은 책들을 널리 읽어 학문을 담았다. 어머니가 자수를 뜨는 것을 보고 흉내를 내자 외할아버지는 그에게 그림 재능이 있음을 알아보고 7세 때부터 그림을 정식으로 배우게 되었다. 그림 교재로는 세종 때의 유명한 화가였던 안견의 산수화를 사 주었다. ==== 결혼전 ==== 신사임당은 여성이었으나 성리학적 지식과 도학 문장 고전 역사 지식 등에 해박하여 아버지 신명화나 남편 이원수를 찾아온 사대부들을 탄복케 하였다. 일찍이 그의 아버지 신명화는 조광조 등과 친분이 있었으나 기묘사화로 선비들이 희생되자 관직을 단념하고 강원도 강릉으로 낙향하였다. 아들 딸의 차별을 두지 않던 아버지 신명화는 딸들과 조카 딸들에게도 글을 가르쳤다. 신사임당을 비롯한 다섯 딸들은 신명화에게 천자문과 동몽선습 명심보감 유교의 사서",내가 그딴 걸 어떻게 알아?
오늘 저녁 메뉴로 짜장면과 탕수육 중 어떤 것을 먹는 것이 더 좋을까요?,내가 그딴 걸 어떻게 알아?,"주제: 신사임당
포기하게 된다. 출가 뒤에도 계속 친정 부모와 산 사임당의 어머니는 보통 결혼한 여자들이 겪는 정신적 고통이나 일가를 돌봐야 하는 분주함에서 벗어날 수 있었기 때문에 비교적 자유롭고 소신있게 자녀 교육을 할 수 있었다. 사임당의 예술과 학문에 깊은 영향을 준 외조부의 학문은 현명하고 냉철한 어머니 이씨를 통해서 사임당에게 전수되었다. 사임당은 기억력이 좋아 한학의 기본 서적을 금방 정통하였고 한시는 사람들을 놀라게 하였다. 어려서부터 자수와 바느질 솜씨가 뛰어난 사임당은 시와 그림에도 놀라운 재능을 보였다. 일곱 살 때에는 화가 안견의 그림을 본떠서 그려 주위를 놀라게 하기도 했다. 특히 산수화와 포도 풀 벌레 등을 그리는 데 뛰어난 재주를 보였다. 아울러 사임당은 유교의 경전과 좋은 책들을 널리 읽어 학문을 담았다. 어머니가 자수를 뜨는 것을 보고 흉내를 내자 외할아버지는 그에게 그림 재능이 있음을 알아보고 7세 때부터 그림을 정식으로 배우게 되었다. 그림 교재로는 세종 때의 유명한 화가였던 안견의 산수화를 사 주었다. ==== 결혼전 ==== 신사임당은 여성이었으나 성리학적 지식과 도학 문장 고전 역사 지식 등에 해박하여 아버지 신명화나 남편 이원수를 찾아온 사대부들을 탄복케 하였다. 일찍이 그의 아버지 신명화는 조광조 등과 친분이 있었으나 기묘사화로 선비들이 희생되자 관직을 단념하고 강원도 강릉으로 낙향하였다. 아들 딸의 차별을 두지 않던 아버지 신명화는 딸들과 조카 딸들에게도 글을 가르쳤다. 신사임당을 비롯한 다섯 딸들은 신명화에게 천자문과 동몽선습 명심보감 유교의 사서",내가 그딴 걸 어떻게 알아?
